method,len,repNo,time,rho,mae,rmse,rho_coef,mae_coef,rmse_coef
MVD,250,4,38.269000000000005,0.9760449341684229,0.03582599216889289,0.048179595782284805,-0.033411398600272715,0.09971516804124177,0.14690578341265856
MVD,250,4,38.269000000000005,0.9760449341684229,0.03582599216889289,0.048179595782284805,-0.07663259512494569,0.14656921787430557,0.24108676268175544
LMD,50,5,1.8259999999999081,0.9780388257249054,0.034069085570881244,0.04692325066833774,0.8539334616951821,0.8463267516065776,1.0238588521186565
LMD,50,5,1.8259999999999081,0.9780388257249054,0.034069085570881244,0.04692325066833774,0.2002659242454136,0.32170664948339195,0.40241568839809366
LMD,50,5,1.8259999999999081,0.9780388257249054,0.034069085570881244,0.04692325066833774,0.09678244760501231,0.135644153294472,0.19275023460123286
LMD,50,5,1.8259999999999081,0.9780388257249054,0.034069085570881244,0.04692325066833774,-0.43019700513562714,0.3076849422793464,0.3590582609566104
LMD,50,5,1.8259999999999081,0.9780388257249054,0.034069085570881244,0.04692325066833774,0.5944867230712266,0.3644585760787906,0.4699243890729145
MVD,50,5,4.50100000000009,0.9697156891385806,0.03844862651323821,0.05497028929319856,0.9654516736525633,0.9478779416828628,1.100978724497235
MVD,50,5,4.50100000000009,0.9697156891385806,0.03844862651323821,0.05497028929319856,0.46207032636018713,0.08365659737837366,0.11750007834472449
MVD,50,5,4.50100000000009,0.9697156891385806,0.03844862651323821,0.05497028929319856,-0.23274837434888454,0.06465788081580152,0.07868248259460646
MVD,50,5,4.50100000000009,0.9697156891385806,0.03844862651323821,0.05497028929319856,-0.22769684601781773,0.24264065411681138,0.27225727487429263
MVD,50,5,4.50100000000009,0.9697156891385806,0.03844862651323821,0.05497028929319856,0.8264655376750417,0.18307167494369256,0.24434170686660625
LMD,100,5,4.677000000000021,0.9756156983606361,0.0383625779573478,0.04961526091430232,0.978729382850271,0.4723514030231984,0.6143716818591449
LMD,100,5,4.677000000000021,0.9756156983606361,0.0383625779573478,0.04961526091430232,0.8930849347051951,0.09702407198871267,0.1265181689068924
LMD,100,5,4.677000000000021,0.9756156983606361,0.0383625779573478,0.04961526091430232,0.7828182373766459,0.038830164578549244,0.04867080022143366
LMD,100,5,4.677000000000021,0.9756156983606361,0.0383625779573478,0.04961526091430232,0.2979586279509017,0.06573056543506738,0.08724065207797786
LMD,100,5,4.677000000000021,0.9756156983606361,0.0383625779573478,0.04961526091430232,0.681430960775292,0.106102386890691,0.1246630553904966
MVD,100,5,8.56899999999996,0.9195240325598236,0.057168243489775776,0.08973589086698311,0.9305333370093111,0.7187469345112496,0.8642375351160986
MVD,100,5,8.56899999999996,0.9195240325598236,0.057168243489775776,0.08973589086698311,0.14965977131156313,0.20532354138969355,0.40636990949847074
MVD,100,5,8.56899999999996,0.9195240325598236,0.057168243489775776,0.08973589086698311,0.41094804160630455,0.07196484090427302,0.11404232503489733
MVD,100,5,8.56899999999996,0.9195240325598236,0.057168243489775776,0.08973589086698311,0.15268072407199842,0.12998140628691288,0.21864595144942095
MVD,100,5,8.56899999999996,0.9195240325598236,0.057168243489775776,0.08973589086698311,-0.036092435988148625,0.1463908579114707,0.37264130864775213
LMD,150,5,8.92599999999993,0.976663591560116,0.03699310027648371,0.048492834499256406,0.9712135727329566,0.6897208812856037,0.8298568618328472
LMD,150,5,8.92599999999993,0.976663591560116,0.03699310027648371,0.048492834499256406,-0.27575224023786965,0.1103188629803761,0.14052386627811253
LMD,150,5,8.92599999999993,0.976663591560116,0.03699310027648371,0.048492834499256406,0.8141921926559622,0.0931626134633257,0.11705764735317624
LMD,150,5,8.92599999999993,0.976663591560116,0.03699310027648371,0.048492834499256406,-0.38506624349673907,0.20870868373205412,0.3266378014871173
LMD,150,5,8.92599999999993,0.976663591560116,0.03699310027648371,0.048492834499256406,0.4825802816459514,0.19061168600911987,0.35106574209807206
MVD,150,5,15.56000000000006,0.9595961543704797,0.04232195020634505,0.06429499607377363,0.9119535530049115,0.7440467670837986,0.900677743171137
MVD,150,5,15.56000000000006,0.9595961543704797,0.04232195020634505,0.06429499607377363,-0.36184652239243925,0.18532000687688113,0.3299402160352585
MVD,150,5,15.56000000000006,0.9595961543704797,0.04232195020634505,0.06429499607377363,0.5123667601986791,0.12675618444312947,0.1671553198445662
MVD,150,5,15.56000000000006,0.9595961543704797,0.04232195020634505,0.06429499607377363,-0.3861892408795256,0.29015767939853515,0.3854770120101063
MVD,150,5,15.56000000000006,0.9595961543704797,0.04232195020634505,0.06429499607377363,0.2748291516822931,0.2765113014932055,0.548107602477778
LMD,200,5,14.796999999999912,0.9827219022032878,0.03076194857992183,0.04053863899228335,0.8901208957758151,0.5095034762854944,0.8389083514322769
LMD,200,5,14.796999999999912,0.9827219022032878,0.03076194857992183,0.04053863899228335,0.13537848631724075,0.0868666473766335,0.11419985620235971
LMD,200,5,14.796999999999912,0.9827219022032878,0.03076194857992183,0.04053863899228335,0.4054267697162506,0.06431388933255572,0.07878528523680381
LMD,200,5,14.796999999999912,0.9827219022032878,0.03076194857992183,0.04053863899228335,0.4170963178354881,0.09648766865353657,0.1097360126580245
LMD,200,5,14.796999999999912,0.9827219022032878,0.03076194857992183,0.04053863899228335,0.5005312482140333,0.09049105204354287,0.11755205639739494
MVD,200,5,25.343000000000075,0.9737914955459367,0.03847642997597368,0.050083586377723296,0.8905167350404783,0.6624853710342286,0.8601092771100927
MVD,200,5,25.343000000000075,0.9737914955459367,0.03847642997597368,0.050083586377723296,-0.15279241410712333,0.2226949684063151,0.42219582474232253
MVD,200,5,25.343000000000075,0.9737914955459367,0.03847642997597368,0.050083586377723296,0.05330470553382923,0.13994002572796896,0.19239509726749088
MVD,200,5,25.343000000000075,0.9737914955459367,0.03847642997597368,0.050083586377723296,0.05281351952637628,0.2851107666655506,0.4992298440499719
MVD,200,5,25.343000000000075,0.9737914955459367,0.03847642997597368,0.050083586377723296,0.12962354229029086,0.2606204981574331,0.42271273817476335
LMD,250,5,21.581000000000017,0.981363207513957,0.03206108268903692,0.042179865442201904,0.9857439308865051,0.48287169712403843,0.6009254246071984
LMD,250,5,21.581000000000017,0.981363207513957,0.03206108268903692,0.042179865442201904,-0.375388129646172,0.0471595659559094,0.057100941034224875
LMD,250,5,21.581000000000017,0.981363207513957,0.03206108268903692,0.042179865442201904,-0.2081280211211814,0.06141859891676242,0.07702253283554295
LMD,250,5,21.581000000000017,0.981363207513957,0.03206108268903692,0.042179865442201904,0.6937943779682331,0.05125388957047307,0.0641498353224781
LMD,250,5,21.581000000000017,0.981363207513957,0.03206108268903692,0.042179865442201904,-0.37164989932765086,0.061364172702239005,0.07641183874754748
MVD,250,5,38.436000000000035,0.9759376731711831,0.03568434192111687,0.04797248358714232,0.9529908968012459,0.6789031801014915,0.8191669300965971
MVD,250,5,38.436000000000035,0.9759376731711831,0.03568434192111687,0.04797248358714232,-0.2051830060537997,0.16654566743345464,0.3162190398273788
MVD,250,5,38.436000000000035,0.9759376731711831,0.03568434192111687,0.04797248358714232,-0.13598605921996496,0.12331046142655902,0.16251703489837982
MVD,250,5,38.436000000000035,0.9759376731711831,0.03568434192111687,0.04797248358714232,0.026762316374902787,0.1403831241917658,0.22927088418449426
MVD,250,5,38.436000000000035,0.9759376731711831,0.03568434192111687,0.04797248358714232,-0.08595850431538025,0.1676812432979977,0.3640601730771157
LMD,50,6,1.7980000000000018,0.9766477787569469,0.03642720431932389,0.04682016025110962,0.965394563775642,0.6333947276110847,0.7756613222608382
LMD,50,6,1.7980000000000018,0.9766477787569469,0.03642720431932389,0.04682016025110962,-0.5954271351034078,0.11312578199753202,0.14343030673088678
LMD,50,6,1.7980000000000018,0.9766477787569469,0.03642720431932389,0.04682016025110962,-0.735334398663681,0.1486429633919835,0.18733637404488618
LMD,50,6,1.7980000000000018,0.9766477787569469,0.03642720431932389,0.04682016025110962,0.014639822355727654,0.20558878151341745,0.2662826365620505
LMD,50,6,1.7980000000000018,0.9766477787569469,0.03642720431932389,0.04682016025110962,-0.6459780942938518,0.16887427569000704,0.23792880595675944
MVD,50,6,4.548999999999978,0.9754100213381907,0.03660514476548863,0.048387637471375235,0.9651854044644431,0.7593267658736282,0.8618535436979576
MVD,50,6,4.548999999999978,0.9754100213381907,0.03660514476548863,0.048387637471375235,-0.0685861010090466,0.06818984267916914,0.09822056487530689
MVD,50,6,4.548999999999978,0.9754100213381907,0.03660514476548863,0.048387637471375235,-0.8406812833444737,0.13520711059079457,0.16643683902367135
MVD,50,6,4.548999999999978,0.9754100213381907,0.03660514476548863,0.048387637471375235,0.38425017808453443,0.1871956894928785,0.2291622872860872
MVD,50,6,4.548999999999978,0.9754100213381907,0.03660514476548863,0.048387637471375235,-0.030296042229823596,0.09914045631446539,0.13125452946658706
LMD,100,6,5.028999999999996,0.9823907617209496,0.03283167386065908,0.04176927906809124,0.9735011263010601,0.5088448138883694,0.6253820832315704
LMD,100,6,5.028999999999996,0.9823907617209496,0.03283167386065908,0.04176927906809124,0.18626991031721182,0.07283387562334526,0.0822094648652163
LMD,100,6,5.028999999999996,0.9823907617209496,0.03283167386065908,0.04176927906809124,0.06747261679320915,0.06387826123377861,0.08309858613865033
LMD,100,6,5.028999999999996,0.9823907617209496,0.03283167386065908,0.04176927906809124,-0.8156270906026543,0.10797588651486403,0.12415981665238378
LMD,100,6,5.028999999999996,0.9823907617209496,0.03283167386065908,0.04176927906809124,-0.627032902102036,0.12551190333021603,0.15682304480894296
MVD,100,6,8.591999999999985,0.9620543611014764,0.045403751092484373,0.06196365283970503,0.9247768139901292,0.5995924895950593,0.75335430572847
MVD,100,6,8.591999999999985,0.9620543611014764,0.045403751092484373,0.06196365283970503,-0.1797966584265046,0.20037313993501463,0.265118433795387
MVD,100,6,8.591999999999985,0.9620543611014764,0.045403751092484373,0.06196365283970503,0.2534859853997814,0.09746730399888517,0.1354048437698091
MVD,100,6,8.591999999999985,0.9620543611014764,0.045403751092484373,0.06196365283970503,-0.44000376280028763,0.3002703850260863,0.3843881118761776
MVD,100,6,8.591999999999985,0.9620543611014764,0.045403751092484373,0.06196365283970503,-0.26155717581613014,0.4374917771897604,1.2459838381524608
LMD,150,6,9.511000000000081,0.9769173503256703,0.03595287473582497,0.04776884117475055,0.9847338938543597,0.5294331182749272,0.6269968634359017
LMD,150,6,9.511000000000081,0.9769173503256703,0.03595287473582497,0.04776884117475055,-0.334524169179321,0.09174069862405207,0.13172896663029823
LMD,150,6,9.511000000000081,0.9769173503256703,0.03595287473582497,0.04776884117475055,0.8558806562032273,0.08729654410642818,0.11328871577654784
LMD,150,6,9.511000000000081,0.9769173503256703,0.03595287473582497,0.04776884117475055,0.752893157175977,0.0640959642923117,0.07889339413537873
LMD,150,6,9.511000000000081,0.9769173503256703,0.03595287473582497,0.04776884117475055,-0.46577627120119924,0.13022119245787886,0.17793230427593723
MVD,150,6,15.658000000000015,0.9716458639194878,0.03793293547075839,0.05322182200525429,0.9389832997666077,0.7261299205396085,0.849006460560349
MVD,150,6,15.658000000000015,0.9716458639194878,0.03793293547075839,0.05322182200525429,-0.24136127217895717,0.20302627031149187,0.43696453760811427
MVD,150,6,15.658000000000015,0.9716458639194878,0.03793293547075839,0.05322182200525429,0.5747121510100944,0.1037395406594551,0.1458191246022181
MVD,150,6,15.658000000000015,0.9716458639194878,0.03793293547075839,0.05322182200525429,0.0014857746757104024,0.1440093800942565,0.20671791754964056
MVD,150,6,15.658000000000015,0.9716458639194878,0.03793293547075839,0.05322182200525429,-0.28535794816309734,0.22021957317633165,0.42143915416241423
LMD,200,6,15.305999999999926,0.9745011817272976,0.038153535243924785,0.049527564740237,0.9368473204270347,0.6121953189148638,0.8046530318150297
LMD,200,6,15.305999999999926,0.9745011817272976,0.038153535243924785,0.049527564740237,-0.27767503118344333,0.09534642533722394,0.12899855417564818
LMD,200,6,15.305999999999926,0.9745011817272976,0.038153535243924785,0.049527564740237,0.7599009360683706,0.05630725346665743,0.07440650205112878
LMD,200,6,15.305999999999926,0.9745011817272976,0.038153535243924785,0.049527564740237,-0.367330828442807,0.06290629692585803,0.07915435242441873
LMD,200,6,15.305999999999926,0.9745011817272976,0.038153535243924785,0.049527564740237,-0.009376945984217398,0.09346130136660306,0.10624214423233787
MVD,200,6,25.5,0.9545455950541882,0.04481652999026936,0.06603857680747321,0.929004261734569,0.8065573776834137,0.9374771337954894
MVD,200,6,25.5,0.9545455950541882,0.04481652999026936,0.06603857680747321,-0.4815029145484182,0.10763506861483017,0.15210613606907852
MVD,200,6,25.5,0.9545455950541882,0.04481652999026936,0.06603857680747321,0.7122508938030115,0.054928851781807654,0.07288138891089571
MVD,200,6,25.5,0.9545455950541882,0.04481652999026936,0.06603857680747321,0.39057175717436604,0.10210779157411887,0.1414271826554689
MVD,200,6,25.5,0.9545455950541882,0.04481652999026936,0.06603857680747321,0.409939282380897,0.0660112939423161,0.09936795325425513
LMD,250,6,21.930999999999926,0.985504981887441,0.028261541365128068,0.03702990054685374,0.9694496484081304,0.4473440366046472,0.609175014710169
LMD,250,6,21.930999999999926,0.985504981887441,0.028261541365128068,0.03702990054685374,0.24191172242113868,0.04972647644922229,0.05828990044851682
LMD,250,6,21.930999999999926,0.985504981887441,0.028261541365128068,0.03702990054685374,0.6228462412048968,0.043950448891686776,0.050047116279854496
LMD,250,6,21.930999999999926,0.985504981887441,0.028261541365128068,0.03702990054685374,-0.329343750978445,0.061874243654443946,0.08044156657347959
LMD,250,6,21.930999999999926,0.985504981887441,0.028261541365128068,0.03702990054685374,-0.5146720478230188,0.05830535173355788,0.07506089752034927
MVD,250,6,38.62300000000005,0.983551833595439,0.02936123657534236,0.03946836812253513,0.946908221405101,0.6285028172584519,0.7729037113889997
MVD,250,6,38.62300000000005,0.983551833595439,0.02936123657534236,0.03946836812253513,-0.17094492186277171,0.17662347227198075,0.3173970811806187
MVD,250,6,38.62300000000005,0.983551833595439,0.02936123657534236,0.03946836812253513,0.18551012427132,0.1072978966265059,0.14442578387616106
MVD,250,6,38.62300000000005,0.983551833595439,0.02936123657534236,0.03946836812253513,-0.3460802985889417,0.12570437639607893,0.17537316351420482
MVD,250,6,38.62300000000005,0.983551833595439,0.02936123657534236,0.03946836812253513,0.03205906832802937,0.15622326907608727,0.32073987897589706
LMD,50,7,1.788000000000011,0.9789599419163488,0.03704331435903791,0.04505478297712305,0.9779743256528409,0.6922625934163764,0.8001310865538541
LMD,50,7,1.788000000000011,0.9789599419163488,0.03704331435903791,0.04505478297712305,-0.2986719950918456,0.09220771465040331,0.12811264874468248
LMD,50,7,1.788000000000011,0.9789599419163488,0.03704331435903791,0.04505478297712305,0.3601481212918486,0.03251762909619372,0.042880647121394784
LMD,50,7,1.788000000000011,0.9789599419163488,0.03704331435903791,0.04505478297712305,0.38520683526668886,0.24189331857690619,0.33475667715968294
LMD,50,7,1.788000000000011,0.9789599419163488,0.03704331435903791,0.04505478297712305,-0.49910728869499166,0.18850535733216517,0.24807960643290675
MVD,50,7,4.534999999999968,0.9801031643408165,0.036958215790076125,0.04475588201965976,0.9726813511222708,0.73552183374684,0.8196416763051397
MVD,50,7,4.534999999999968,0.9801031643408165,0.036958215790076125,0.04475588201965976,0.7788139839123744,0.15776954733479334,0.19607983576577298
MVD,50,7,4.534999999999968,0.9801031643408165,0.036958215790076125,0.04475588201965976,-0.10840379103597753,0.04892196164711008,0.059412291584768906
MVD,50,7,4.534999999999968,0.9801031643408165,0.036958215790076125,0.04475588201965976,0.7230076130651544,0.26461138070335394,0.33740045490218956
MVD,50,7,4.534999999999968,0.9801031643408165,0.036958215790076125,0.04475588201965976,0.12797802714986295,0.09165443086317597,0.11684285401395568
